,Average Rain,Avg Temp,dengue
2014-04-07,5.796774193548386,28.331428571428575,240.0
2014-04-14,8.189261941335674,27.848035714285714,245.0
2014-04-21,5.380429376051496,28.124107142857138,235.0
2014-04-28,8.058503401360543,28.401785714285715,282.0
2014-05-05,5.04611268798018,28.94017857142857,251.0
2014-05-12,6.583168751371518,28.724999999999998,261.0
2014-05-19,15.131519274376412,28.2375,291.0
2014-05-26,4.4117913832199545,28.25982142857143,428.0
2014-06-02,5.622840318923271,28.510714285714283,456.0
2014-06-09,6.81519274376417,28.55535714285714,459.0
2014-06-16,4.112244897959184,29.32696428571428,506.0
2014-06-23,2.9999999999999996,29.78839285714286,551.0
2014-06-30,6.428118153660193,28.512500000000006,671.0
2014-07-07,8.133489461358312,28.419642857142854,891.0
2014-07-14,8.444028103044499,28.37767857142857,819.0
2014-07-21,1.7492349726775953,29.118750000000002,746.0
2014-07-28,3.1189695550351293,29.37232142857143,634.0
2014-08-04,9.66215393719624,28.183035714285715,484.0
2014-08-11,4.980830248545742,27.71636904761905,545.0
2014-08-18,7.151041273198861,27.387755102040813,438.0
2014-08-25,6.620843091334894,27.76666666666667,418.0
2014-09-01,9.625166448352056,27.358979591836736,367.0
2014-09-08,6.299753694581282,27.9887074829932,339.0
2014-09-15,3.3434123737162897,28.51047619047619,362.0
2014-09-22,3.4623945896301254,28.635238095238094,397.0
2014-09-29,5.136358754027927,28.583809523809524,345.0
2014-10-06,3.595758676351897,28.53142857142857,339.0
2014-10-13,0.4795238095238094,29.068639455782318,278.0
2014-10-20,5.686231648661581,28.123214285714287,297.0
2014-10-27,5.070782654680061,28.144761904761904,213.0
2014-11-03,4.142442396313364,28.741071428571434,186.0
2014-11-10,14.501747376916867,27.571428571428573,169.0
2014-11-17,11.596961259079903,26.98125,158.0
2014-11-24,8.461409507110849,27.210714285714285,149.0
2014-12-01,10.135794995964487,27.29642857142857,162.0
2014-12-08,11.660431799838577,27.463392857142853,212.0
2014-12-15,6.3306710197277045,27.948214285714283,177.0
2014-12-22,15.397915690866508,26.645535714285717,198.0
2014-12-29,15.233762685402024,26.17142857142857,188.0
2015-01-05,0.1068852459016393,26.78392857142857,207.5
2015-01-12,9.38009367681499,26.388392857142858,228.0
2015-01-19,0.008907103825136613,27.185714285714283,237.0
2015-01-26,2.9974238875878227,26.746428571428567,259.0
2015-02-02,0.5020321825186974,26.829464285714288,212.0
2015-02-09,2.375806451612904,26.332142857142856,173.0
2015-02-16,0.00599078341013825,26.785714285714285,100.0
2015-02-23,4.532027649769585,27.263392857142858,172.0
2015-03-02,1.733496008662587,27.71160714285714,190.0
2015-03-09,2.571450983354738,27.91875,110.0
2015-03-16,5.114980232177483,27.375892857142855,91.0
2015-03-23,8.190658759537662,28.118750000000002,130.0
2015-03-30,4.135302561003246,28.307142857142853,91.0
2015-04-06,9.635332779330662,27.793749999999996,107.0
2015-04-13,2.8534562211981567,28.731250000000006,137.0
2015-04-20,2.1914746543778807,28.998214285714287,113.0
2015-04-27,10.547465437788016,27.791964285714283,120.0
2015-05-04,15.419493105513167,27.735059523809525,135.0
2015-05-11,2.7746450140547165,29.076190476190476,158.0
2015-05-18,8.596077481840194,28.6247619047619,109.0
2015-05-25,4.381012913640032,28.63333333333333,180.0
2015-06-01,1.2800384024577574,29.27214285714286,152.0
2015-06-08,5.2781105990783415,28.688035714285714,193.0
2015-06-15,4.167137568935562,27.854464285714283,207.0
2015-06-22,1.5557603686635948,29.071428571428573,240.0
2015-06-29,0.11382488479262672,29.733035714285712,242.0
2015-07-06,4.210515977940621,28.898214285714285,272.0
2015-07-13,2.827151167182897,29.115178571428565,263.0
2015-07-20,4.3201140741859945,29.167857142857144,293.0
2015-07-27,0.6244925839188136,29.066666666666663,250.0
2015-08-03,5.054068142328322,27.889285714285712,226.0
2015-08-10,12.938724786583064,27.677678571428576,221.0
2015-08-17,3.2677419354838717,28.339285714285715,250.0
2015-08-24,1.0829493087557607,28.868750000000002,225.0
2015-08-31,1.5029878371232153,28.878571428571426,246.0
2015-09-07,1.1592598473120843,29.03125,217.0
2015-09-14,2.6639344262295084,28.323214285714283,303.0
2015-09-21,6.364168618266978,28.329464285714288,214.0
2015-09-28,4.627072599531616,28.57321428571429,257.0
2015-10-05,3.8076432606941077,28.303571428571423,235.0
2015-10-12,3.3935714285714296,28.60892857142857,235.0
2015-10-19,0.525952380952381,29.19821428571428,224.0
2015-10-26,1.1475800156128027,29.09738095238095,246.0
2015-11-02,7.44242481377102,27.660714285714285,266.0
2015-11-09,5.073152709359604,28.066071428571426,198.0
2015-11-16,8.419734218551307,27.689285714285717,254.0
2015-11-23,7.464863050483353,27.94636904761905,286.0
2015-11-30,12.576881343528992,27.44464285714286,259.0
2015-12-07,13.85437300146919,27.683035714285715,357.0
2015-12-14,17.608786841446097,27.16875,333.0
2015-12-21,0.6823809523809526,28.018511904761905,372.0
2015-12-28,7.932857142857142,28.004464285714285,459.0
2016-01-04,8.61526216915755,26.787499999999998,547.0
2016-01-11,2.2464166040466447,28.563392857142855,620.0
2016-01-18,8.167556149286133,28.14553571428571,637.0
2016-01-25,5.951085120750446,28.147857142857138,624.0
2016-02-01,4.668252527871403,28.28,525.0
2016-02-08,7.979175463288762,27.75843014128728,419.0
2016-02-15,4.017396168993913,27.62645211930926,590.0
2016-02-22,12.57623449330515,27.277074829931973,511.0
2016-02-29,2.372828623282344,27.896190476190473,411.0
2016-03-07,0.8612048092176673,28.43029761904762,396.0
2016-03-14,6.919128329297819,28.600357142857142,373.0
2016-03-21,1.82590799031477,28.79297619047619,306.0
2016-03-28,1.0174334140435835,29.071428571428577,377.0
2016-04-04,2.5446105034649746,29.20684523809524,291.0
2016-04-11,5.094430992736079,29.127976190476186,224.0
2016-04-18,4.072154963680386,29.641003401360543,229.0
2016-04-25,7.574576271186441,29.460952380952374,242.0
2016-05-02,7.164406779661016,28.91660714285714,180.0
2016-05-09,2.7215496368038745,29.675017006802722,216.0
2016-05-16,12.21719128329298,28.836343537414965,212.0
2016-05-23,9.515738498789345,28.921309523809523,198.0
2016-05-30,3.7605326876513323,29.359166666666663,216.0
2016-06-06,5.1177339901477845,28.398035714285708,158.0
2016-06-13,7.065270935960592,28.60093537414966,193.0
2016-06-20,11.881729415904292,27.820901360544216,215.0
2016-06-27,6.995408163265308,28.45584183673469,234.0
2016-07-04,0.011224489795918368,30.14553571428571,247.0
2016-07-11,6.094021335807049,29.23422619047619,223.0
2016-07-18,8.507142857142858,27.96,266.0
2016-07-25,14.565102040816328,27.1352806122449,222.0
2016-08-01,6.556042455099058,28.003809523809526,210.0
2016-08-08,2.02192214491522,28.89071428571429,198.0
2016-08-15,2.0681555882541107,29.214217687074832,222.0
2016-08-22,7.484153528412287,29.116718995290423,274.0
2016-08-29,5.126010989010989,29.146446886446885,311.0
2016-09-05,3.459328188418225,28.207823129251697,242.0
2016-09-12,6.999119290573373,27.97081632653061,175.0
2016-09-19,10.434536991088228,28.395850340136054,174.0
2016-09-26,1.9675109329446068,28.655646258503403,138.0
2016-10-03,3.7690962099125374,28.87367346938775,125.0
2016-10-10,8.419755102040817,28.298843537414964,94.0
2016-10-17,4.273923560716015,29.290136054421765,108.0
2016-10-24,5.674054108016373,28.466122448979593,84.0
2016-10-31,10.44997594997595,27.260136054421768,86.0
2016-11-07,9.336697614056103,27.47387755102041,84.0
2016-11-14,11.152744969914782,27.398979591836735,72.0
2016-11-21,8.978469387755105,27.635295656724228,75.0
2016-11-28,7.147365491651208,27.611616954474098,86.0
2016-12-05,4.270547309833024,27.570384615384615,59.0
2016-12-12,3.292115027829313,27.870408163265306,81.0
2016-12-19,4.52142857142857,27.994003139717428,72.0
2016-12-26,15.07361260293591,27.295960230245946,64.0
2017-01-02,6.102808746002938,26.71701203558347,70.0
2017-01-09,1.0583657419410593,28.307142857142853,91.0
2017-01-16,2.9643736805066867,28.03957090528519,74.0
2017-01-23,24.574755855155136,26.62032967032967,63.0
2017-01-30,4.7596491228070175,26.218720565149138,62.0
2017-02-06,5.072569354420533,27.350771847200424,77.0
2017-02-13,7.136872375744553,27.02068288854003,53.0
2017-02-20,1.889002782931355,26.95521978021978,54.0
2017-02-27,7.1083780880773375,26.983846153846155,41.0
2017-03-06,11.89208256029685,26.428922030350602,32.0
2017-03-13,4.057662337662339,27.38118262689692,35.0
2017-03-20,4.447460317460317,27.814840397697537,32.0
2017-03-27,4.6064066087650986,28.382857142857144,50.0
2017-04-03,6.993482443482442,27.025306122448978,37.0
2017-04-10,5.306040987550777,28.18133503401361,32.0
2017-04-17,10.650263951734543,28.126766091051802,51.0
2017-04-24,13.737478336389495,27.918116169544742,37.0
2017-05-01,7.329896384085549,27.913266495409353,42.0
2017-05-08,4.765970174797869,28.516683316683316,48.0
2017-05-15,6.638339947089949,28.500518053375195,50.0
2017-05-22,6.631718699023623,29.079607297464438,50.0
2017-05-29,9.19829572511726,28.39786499215071,66.0
2017-06-05,10.699571211463308,28.955549450549448,62.0
2017-06-12,2.5525723420681397,29.386865515436945,80.0
2017-06-19,9.247898006174763,28.49293650793651,73.0
2017-06-26,4.283204145901875,28.2782967032967,75.0
2017-07-03,3.658392600104225,27.970602453102455,63.0
2017-07-10,5.438933634919689,28.242995337995335,53.0
2017-07-17,12.354005880049163,27.494013605442174,51.0
2017-07-24,0.004591836734693878,29.03621140763998,67.0
2017-07-31,0.7357610802893818,29.256750392464685,60.0
2017-08-07,1.9149177145605714,29.178154761904757,56.0
2017-08-14,7.072955786850668,27.48211734693877,53.0
2017-08-21,9.477396584896587,27.969642857142862,52.0
2017-08-28,1.695129651050704,28.31291666666667,33.0
2017-09-04,0.4590412720111968,28.54285714285714,40.0
2017-09-11,9.371886561642201,27.749107142857145,53.0
2017-09-18,8.498304246417453,28.182678571428568,59.0
2017-09-25,5.506900269541779,27.85910714285714,39.0
2017-10-02,6.479150148097517,27.69382653061225,52.0
2017-10-09,13.100888852586968,27.442857142857147,55.0
2017-10-16,6.532857142857145,28.342700156985874,63.0
2017-10-23,0.6322077922077923,29.570408163265306,77.0
2017-10-30,6.380562770562769,27.73854003139718,62.0
2017-11-06,11.579473529142637,27.476493982208268,44.0
2017-11-13,12.736355191259493,27.039089481946625,50.0
2017-11-20,13.408453581458966,27.624882260596543,24.0
2017-11-27,8.925398008001784,26.8992007992008,38.0
2017-12-04,1.9410507591639674,28.14104823747681,34.0
2017-12-11,8.471479771102409,27.549921507064365,40.0
2017-12-18,10.031236897274637,27.22142857142857,51.0
2017-12-25,7.380230147211282,27.27278911564626,66.0
2018-01-01,21.03994796252571,26.59674254317112,83.0
2018-01-08,13.445305602343822,26.554264782836213,68.0
2018-01-15,12.484228454522034,24.31787545787546,54.0
2018-01-22,4.901877482355921,27.114642857142854,45.0
2018-01-29,10.8564924361353,26.970272108843535,48.0
2018-02-05,5.113447319875891,27.17803571428571,50.0
2018-02-12,0.0,26.72041666666667,28.0
2018-02-19,0.6790816326530613,27.440178571428568,39.0
2018-02-26,2.882773392375818,27.40318877551021,51.0
2018-03-05,7.673979591836732,27.879761904761903,37.0
2018-03-12,4.732504638218926,27.589464285714282,39.0
2018-03-19,1.678316326530612,28.487678571428575,36.0
2018-03-26,6.265816326530614,28.11827380952381,24.0
2018-04-02,6.526959336959338,27.178290816326527,38.0
2018-04-09,4.7384696589959745,28.442499999999995,38.0
2018-04-16,6.254792762931861,28.306785714285713,56.0
2018-04-23,12.8053702437913,27.84505952380952,56.0
2018-04-30,4.986830387657455,28.624642857142856,77.0
2018-05-07,7.74165120593692,28.52767857142857,62.0
2018-05-14,3.6030477980665943,29.424464285714286,64.0
2018-05-21,10.812835904696811,27.9671343537415,65.0
2018-05-28,9.830202299801888,28.05175039246468,54.0
2018-06-04,12.690430839002264,28.191917844060704,75.0
2018-06-11,1.4666666666666666,29.724999999999998,55.0
2018-06-18,5.7995341944668075,28.739523809523806,61.0
2018-06-25,8.664963002744956,27.34279761904762,76.0
2018-07-02,12.771533636836516,26.913511904761908,58.0
2018-07-09,3.431396103896104,28.416071428571428,44.0
2018-07-16,4.041120984278878,28.231011904761907,41.0
2018-07-23,3.7468671679197985,28.858035714285712,56.0
2018-07-30,3.5651489835700367,28.599285714285713,51.0
2018-08-06,1.7465010741138558,27.93565476190476,59.0
2018-08-13,0.5929824561403508,28.70803571428571,43.0
2018-08-20,1.5360588972431088,29.198511904761908,68.0
2018-08-27,6.49548872180451,28.313750000000002,75.0
2018-09-03,4.145461353600452,27.845535714285713,76.0
2018-09-10,14.137149411435121,27.067261904761903,49.0
2018-09-17,0.42469556299744965,28.315110544217685,63.0
2018-09-24,9.968662818662814,27.501785714285713,40.0
2018-10-01,0.6086827458256031,29.279464285714287,51.0
2018-10-08,5.32015306122449,28.78660714285714,51.0
2018-10-15,16.759842300556585,26.65595238095238,62.0
2018-10-22,3.928446196660482,28.104642857142853,78.0
2018-10-29,9.20799439978011,27.652619047619048,75.0
2018-11-05,7.548040266611693,27.20952380952381,71.0
2018-11-12,15.766925113670398,27.38193027210885,78.0
2018-11-19,11.133304745568898,27.187057823129248,97.0
2018-11-26,10.639594210820624,27.63397959183673,109.0
2018-12-03,8.523415680356385,27.249166666666667,115.0
2018-12-10,9.32273678818407,27.461904761904766,108.0
2018-12-17,11.298693011270444,26.79928571428572,128.0
2018-12-24,3.534591386949877,28.099999999999998,160.0
2018-12-31,4.191646339232355,28.264880952380953,
2019-01-07,1.5814538587568558,28.737083333333334,207.0
2019-01-14,3.8451246794476535,28.175,245.0
2019-01-21,8.060479237743387,27.513928571428572,215.0
2019-01-28,0.19182832262077543,27.508818027210882,222.0
2019-02-04,1.364417582417583,28.082993197278913,182.0
2019-02-11,0.8481880802635522,28.16815476190476,138.0
2019-02-18,3.3083867777719056,28.03970238095238,235.0
2019-02-25,1.979329670329671,28.254285714285718,182.0
2019-03-04,1.0374364075300446,28.252499999999998,157.0
2019-03-11,5.236384399913811,28.6475,134.0
2019-03-18,0.5089350025724574,28.761479591836736,109.0
2019-03-25,8.360396958783513,28.762380952380955,97.0
2019-04-01,7.108147633521494,28.55202380952381,100.0
2019-04-08,6.575531135531136,28.449583333333333,108.0
2019-04-15,4.292274781341109,28.770654761904762,125.0
2019-04-22,3.2691985042464196,29.39657967032967,135.0
2019-04-29,14.438510791808662,28.136101993244854,157.0
2019-05-06,2.541702380952383,29.196904761904758,194.0
2019-05-13,13.176677185159779,29.09255952380952,287.0
2019-05-20,5.842149934507966,28.57722658294087,309.0
2019-05-27,1.3403795804035903,29.15964285714286,378.0
2019-06-03,12.0351028125536,28.504404761904762,401.0
2019-06-10,6.215480933555431,27.91329878454879,400.0
2019-06-17,8.752351929782902,28.65595238095238,467.0
2019-06-24,7.212577259475219,27.97389063317635,433.0
2019-07-01,1.67524179483114,29.00563775510204,497.0
2019-07-08,4.473049390696449,28.91803244374673,593.0
2019-07-15,3.0206408566974603,28.729047619047616,664.0
2019-07-22,1.253774928774929,28.810561224489796,647.0
2019-07-29,2.503054806828392,28.717559523809523,605.0
2019-08-05,0.19885195168214037,29.161547619047617,600.0
2019-08-12,0.12771288809024658,29.040433673469384,523.0
2019-08-19,0.5617949485874015,29.306666666666665,524.0
2019-08-26,1.8330637915543575,29.083801020408163,476.0
2019-09-02,2.611371437786534,28.370059523809523,414.0
2019-09-09,2.3070716320716316,29.186726190476186,330.0
2019-09-16,0.1677140941846825,28.92678571428571,318.0
2019-09-23,0.08348807028052309,29.011547619047615,301.0
2019-09-30,11.673576977960998,27.944464285714286,261.0
2019-10-07,4.434772233357139,27.477499999999996,246.0
2019-10-14,2.7911867133565247,28.29047619047619,228.0
2019-10-21,4.544924589735909,28.40172619047619,239.0
2019-10-28,10.795625626480236,27.29388605442177,242.0
2019-11-04,3.0290254644028227,28.34232142857143,308.0
2019-11-11,3.6247579115503648,28.749583333333334,322.0
2019-11-18,2.8375411799940102,28.18863095238095,373.0
2019-11-25,8.385389361162945,26.900416666666665,334.0
